,pickup_city,pickup_zip_code
12923,Obernau,57638
12924,Obernbreit,97342
12925,Obernburg,63785
12926,Oberndorf,21787
12927,Oberndorf,67821
12928,Oberndorf,78727
12929,Oberndorf,86698
12930,Oberneisen,65558
12931,Oberneukirchen,84565
12932,Obernfeld,37434
12933,Obernheim,72364
12934,Obernheim-Kirchenarnbach,66919
12935,Obernhof,56379
12936,Obernholz,29386
12937,Obernissa,99198
12938,Obernkirchen,31683
12939,Obernzell,94130
12940,Obernzenn,91619
12941,Oberöfflingen,54533
12942,Ober-Olm,55270
12943,Oberoppurg,7381
12944,Oberostendorf,86869
12945,Oberotterbach,76889
12946,Oberottmarshausen,86507
12947,Oberpframmern,85667
12948,Oberpierscheid,54649
12949,Oberpleichfeld,97241
12950,Oberpöring,94562
12951,Oberpörlitz,98693
12952,Oberraden,56587
12953,Ober-Ramstadt,64372
12954,Oberreichenbach,75394
12955,Oberreichenbach,91097
12956,Oberreidenbach,55758
12957,Oberreißen,99510
12958,Oberreut,83364
12959,Oberreute,88179
12960,Oberried,79254
12961,Oberrieden,87769
12962,Oberriexingen,71739
12963,Oberröblingen,6528
12964,Oberrod,56479
12965,Oberrohn,36469
12966,Oberroßbach,56479
12967,Oberrot,74420
12968,Oberroth,89294
12969,Oberscheidweiler,54533
12970,Oberscheinfeld,91483
12971,Oberschleißheim,85764
12972,Oberschlettenbach,76889
12973,Oberschneiding,94363
12974,Oberschöna,9600
12975,Oberschönau,98587
12976,Oberschönegg,87770
12977,Oberschops,85655
12978,Oberschulenberg,38678
12979,Oberschwarzach,97516
12980,Oberschweinbach,82294
12981,Obersdorf,6528
12982,Oberseifersdorf,2763
12983,Obersiegenbühl,73453
12984,Obersimten,66957
12985,Obersinn,97791
12986,Obersöchering,82395
12987,Obersontheim,74423
12988,Oberstadion,89613
12989,Oberstadt,98530
12990,Oberstadtfeld,54570
12991,Oberstaufen,87534
12992,Oberstaufenbach,66879
12993,Oberstdorf,87561
12994,Oberstedem,54634
12995,Obersteinebach,56593
12996,Obersteinenberg,73635
12997,Oberstenfeld,71720
12998,Oberstenwehr,25572
12999,Oberstößwitz,1623
13000,Oberstreit,55596
13001,Oberstreu,97640
13002,Obersulm,74182
13003,Obersülzen,67271
13004,Obersüßbach,84101
13005,Obertaufkirchen,84419
13006,Oberteuringen,88094
13007,Oberthal,66649
13008,Oberthierwasen,67292
13009,Oberthulba,97723
13010,Obertiefenbach,56357
13011,Obertraubling,93083
13012,Obertrebra,99510
13013,Obertrubach,91286
13014,Obertshausen,63179
13015,Oberursel,61440
13016,Oberviechtach,92526
13017,Oberwallmenach,56357
13018,Oberwambach,57614
13019,Oberweid,98634
13020,Oberweikertshofen,82282
13021,Oberweiler,54636
13022,Oberweiler im Tal,67756
13023,Oberweiler-Tiefenbach,67752
13024,Oberweis,54636
13025,Oberweißbach,98744
13026,Oberwendling,83329
13027,Oberwesel,55430
13028,Oberweser,34399
13029,Oberwiera,8396
13030,Oberwies,56379
13031,Oberwiesen,67294
13032,Oberwillingen,99326
13033,Oberwolfach,77709
13034,Oberwörresbach,55758
13035,Oberzissen,56651
13036,Obhausen,6268
13037,Obing,83119
13038,Obrigheim,67283
13039,Obrigheim,74847
13040,Ochsenbusch,67305
13041,Ochsenfurt,97199
13042,Ochsenhausen,88416
13043,Ochtendung,56299
13044,Ochtersum,26489
13045,Ochtmersleben,39167
13046,Ochtrup,48607
13047,Ockenfels,53545
13048,Ockenheim,55437
13049,Ockfen,54441
13050,Ockholm,25842
13051,Odderade,25785
13052,Odelzhausen,85235
13053,Odenbach,67748
13054,Ödenbach,85669
13055,Ödenpullach,82041
13056,Odenthal,51519
13057,Oderberg,16248
13058,Oderberg,83374
13059,Oderin,15757
13060,Odernheim,55571
13061,Oderwitz,2791
13062,Odisheim,21775
13063,Oebelitz,18461
13064,Oebisfelde,39646
13065,Oebles-Schlechtewitz,6231
13066,Oechlitz,6268
13067,Oechsen,36404
13068,Oed,83565
13069,Oederan,9569
13070,Oederquart,21734
13071,Oedheim,74229
13072,Oegeln,15848
13073,Oehna,14913
13074,Oehrenstock,98704
13075,Oelde,59302
13076,Oelixdorf,25524
13077,Oelsberg,56357
13078,Oelsen,1816
13079,Oelsig,4936
13080,Oelsitz,1589
13081,Oelsitz,1589
13082,Oelsnitz,1561
13083,Oelsnitz,8606
13084,Oelsnitz,9376
13085,Oepfershausen,98634
13086,Oerbke,29683
13087,Oerel,27432
13088,Oer-Erkenschwick,45739
13089,Oering,23845
13090,Oerlenbach,97714
13091,Oerlinghausen,33813
13092,Oersberg,24407
13093,Oersdorf,24568
13094,Oeschebüttel,25548
13095,Oesterdeichstrich,25761
13096,Oesterwurth,25764
13097,Oestrich-Winkel,65375
13098,Oetjendorf,22961
13099,Oettelin,18246
13100,Oettern,99438
13101,Oettersdorf,7907
13102,Oettingen,86732
13103,Oetzen,29588
13104,Oevenum,25938
13105,Oeverdiek,23669
13106,Oeversee,24988
13107,Offenau,74254
13108,Offenbach,63065
13109,Offenbach,63067
13110,Offenbach,63069
13111,Offenbach,63071
13112,Offenbach,63073
13113,Offenbach,63075
13114,Offenbach,76877
13115,Offenbach-Hundheim,67749
13116,Offenberg,94560
13117,Offenburg,77652
13118,Offenburg,77654
13119,Offenburg,77656
13120,Offenbüttel,25767
13121,Offenhausen,91238
13122,Offenheim,55234
13123,Offenstätter,83739
13124,Offingen,89362
13125,Offstein,67591
13126,Ofterdingen,72131
13127,Ofterschwang,87527
13128,Oftersheim,68723
13129,Oggelshausen,88422
13130,Ogrosen,3205
13131,Ohlenhard,53520
13132,Ohlsbach,77797
13133,Ohlstadt,82441
13134,Ohlweiler,55469
13135,Ohmbach,66903
13136,Ohmden,73275
13137,Ohne,48465
13138,Ohnewitz,14728
13139,Öhningen,78337
13140,Ohorn,1896
13141,Ohrdruf,99885
13142,Ohrenbach,91620
13143,Öhringen,74613
13144,Ohrsleben,39393
13145,Ohrum,38312
13146,Oland,25869
13147,Olbernhau,9526
13148,Olbersdorf,2785
13149,Olbersleben,99628
13150,Ölbronn-Dürrn,75248
13151,Olching,82140
13152,Oldenborstel,25560
13153,Oldenburg,23758
13154,Oldenburg,26121
13155,Oldenburg,26122
13156,Oldenburg,26123
13157,Oldenburg,26125
13158,Oldenburg,26127
13159,Oldenburg,26129
13160,Oldenburg,26131
13161,Oldenburg,26133
13162,Oldenburg,26135
13163,Oldenbüttel,25557
13164,Oldendorf,21385
13165,Oldendorf,21726
13166,Oldendorf,25588
13167,Oldenhütten,24793
13168,Oldenswort,25870
13169,Oldersbek,25873
13170,Olderup,25860
13171,Oldisleben,6578
13172,Oldsum,25938
13173,Olenkorb,66851
13174,Olfen,59399
13175,Olgashof,23966
13176,Ollendorf,99198
13177,Öllingen,89129
13178,Ollmuth,54316
13179,Ollndorf,23923
13180,Olmscheid,54689
13181,Ölmühle,7616
13182,Ölmühle,73489
13183,Ölmühle,73553
13184,Olpe,57462
13185,Olsberg,59939
13186,Olsbrücken,67737
13187,Olsdorf,54646
13188,Ölsen,57612
13189,Olzheim,54597
13190,Onsdorf,54456
13191,Opfenbach,88145
13192,Öpfingen,89614
13193,Oppach,2736
13194,Oppelhain,3238
13195,Oppenau,77728
13196,Oppenheim,55276
13197,Oppenweiler,71570
13198,Oppershausen,99986
13199,Oppertshausen,55469
13200,Oppin,6188
13201,Oppurg,7381
13202,Oranienbaum,6785
13203,Oranienburg,16515
13204,Orbachshof,74632
13205,Orbis,67294
13206,Orenhofen,54298
13207,Orfgen,57632
13208,Orlamünde,7768
13209,Orlenbach,54595
13210,Orlishausen,99610
13211,Ormont,54597
13212,Ornbau,91737
13213,Orsfeld,54655
13214,Orsingen-Nenzingen,78359
13215,Ortenberg,63683
13216,Ortenberg,77799
13217,Ortenburg,94496
13218,Ortrand,1990
13219,Ortwig,15324
13220,Osann-Monzel,54518
13221,Osburg,54317
13222,Oschatz,4758
13223,Oschätzchen,4924
13224,Oschersleben,39387
13225,Osdorf,14979
13226,Osdorf,24251
13227,Osendorf,83552
13228,Osloß,38557
13229,Osnabrück,49074
13230,Osnabrück,49076
13231,Osnabrück,49078
13232,Osnabrück,49080
13233,Osnabrück,49082
13234,Osnabrück,49084
13235,Osnabrück,49086
13236,Osnabrück,49088
13237,Osnabrück,49090
13238,Ossa,4643
13239,Ossendorf,15898
13240,Oßling,1920
13241,Oßmannstedt,99510
13242,Ostbevern,48346
13243,Osteel,26529
13244,Ostelsheim,75395
13245,Osten,21756
13246,Ostenfeld,24790
13247,Ostenfeld,25872
13248,Ostenholz,29664
13249,Osterberg,89296
13250,Osterberg,99192
13251,Osterberg,99192
13252,Osterbruch,21762
13253,Osterburg,39606
13254,Osterburken,74706
13255,Osterby,24367
13256,Osterby,24994
13257,Ostercappeln,49179
13258,Osterdeich,25899
13259,Ostereistedt,27404
13260,Osterfeld,6721
13261,Osterhausen,6295
13262,Osterhever,25836
13263,Osterhofen,94486
13264,Osterholz,73441
13265,Osterholz-Scharmbeck,27711
13266,Osterhorn,25364
13267,Osternienburg,6386
13268,Osteroda,4916
13269,Osterode,37520
13270,Osterode,38835
13271,Oster-Ohrstedt,25885
13272,Osterrade,25767
13273,Osterrönfeld,24783
13274,Ostersmühle,56291
13275,Osterspai,56340
13276,Osterstedt,25590
13277,Osterwald,49828
13278,Osterwald,82380
13279,Osterweddingen,39171
13280,Osterwieck,38835
13281,Osterwohle,29413
13282,Osterzell,87662
13283,Ostfildern,73760
13284,Osthausen-Wülfershausen,99310
13285,Ostheim,97645
13286,Osthofen,67574
13287,Ostingersleben,39343
13288,Ostrach,88356
13289,Ostramondra,99636
13290,Ostrau,4668
13291,Ostrau,4749
13292,Ostrau,6193
13293,Ostrhauderfehn,26842
13294,Östringen,76684
13295,Ostritz,2899
13296,Ostrohe,25746
13297,Ostseebad Ahrenshoop,18347
13298,Ostseebad Binz,18609
13299,Ostseebad Boltenhagen,23946
13300,Ostseebad Boltenhagen Zeltplatz,23946
13301,Ostseebad Nienhagen,18211
13302,Ostseebad Prerow,18375
13303,Ostseebad Rerik,18230
13304,Ostseebad Rerik Zeltplatz,18230
13305,Ostseebad Wustrow,18347
13306,Oststeinbek,22113
13307,Othenstorf,19217
13308,Ötigheim,76470
13309,Ötisheim,75443
13310,Ottenbach,73113
13311,Ottenbüttel,25591
13312,Ottendorf,1855
13313,Ottendorf,7646
13314,Ottendorf,24107
13315,Ottendorf-Okrilla,1458
13316,Ottengrün,8606
13317,Ottenhain,4643
13318,Ottenhofen,85570
13319,Ottenhöfen,77883
13320,Ottensoos,91242
13321,Ottenstein,31868
13322,Otter,21259
13323,Otterbach,67731
13324,Otterberg,67697
13325,Otterfing,83624
13326,Otterndorf,21762
13327,Ottersberg,28870
13328,Ottersheim,67308
13329,Ottersheim,76879
13330,Otterskirchen,94155
13331,Otterstadt,67166
13332,Otterstedt,99718
13333,Ottersweier,77833
13334,Otterwisch,4668
13335,Otting,86700
13336,Ottmannshausen,99439
13337,Ottobeuren,87724
13338,Ottobrunn,85521
13339,Ottrau,34633
13340,Ottstedt a Berge,99428
13341,Ottweiler,66564
13342,Otzbach,36404
13343,Otzberg,64853
13344,Otzing,94563
13345,Ötzingen,56244
13346,Otzweiler,55606
13347,Ovelgönne,26939
13348,Ovelgünne,39365
13349,Ovendorferredder,24637
13350,Overath,51491
13351,Owen,73277
13352,Owingen,88696
13353,Owschlag,24811
13354,Oy-Mittelberg,87466
13355,Oyten,28876
13356,Paaren,14476
13357,Paaren im Glien,14641
13358,Pabstorf,38836
13359,Packebusch,39624
13360,Padenstedt,24634
13361,Paderborn,33098
13362,Paderborn,33100
13363,Paderborn,33102
13364,Paderborn,33104
13365,Paderborn,33106
13366,Paderborn,33154
13367,Paderborn,33161
13368,Padingbüttel,27632
13369,Pagensand,25377
13370,Pähl,82396
13371,Pahlen,25794
13372,Pahlsdorf,3249
13373,Pahren,7937
13374,Painten,93351
13375,Paitzdorf,7580
13376,Palingen,23923
13377,Palling,83349
13378,Palzem,54439
13379,Pampin,19372
13380,Pampow,17322
13381,Pampow,19075
13382,Pamprin,19246
13383,Panitz,1594
13384,Panitzsch,4451
13385,Panker,24321
13386,Panolsreut,83329
13387,Panschwitz-Kuckau,1920
13388,Pansdorf,23689
13389,Pansfelde,6543
13390,Pantelitz,18442
13391,Panten,23896
13392,Pantenburg,54531
13393,Panzweiler,56865
13394,Papenbrook,24861
13395,Papenbruch,16909
13396,Papenburg,26871
13397,Papendorf,17309
13398,Papendorf,18059
13399,Papenhagen,18510
13400,Papenhusen,23936
13401,Papiermühle,7806
13402,Paplitz,15837
13403,Paplitz,39307
13404,Pappenheim,91788
13405,Papsdorf,4668
13406,Parber,19217
13407,Parchau,39291
13408,Parchen,39307
13409,Parchim,19370
13410,Parchow,18233
13411,Parchtitz,18528
13412,Paretz,14669
13413,Parey,14715
13414,Parey,39317
13415,Parin,23948
13416,Parkentin,18209
13417,Parkstein,92711
13418,Parkstetten,94365
13419,Parlow-Glambeck,16247
13420,Parmen-Weggun,17291
13421,Parsau,38470
13422,Parsberg,92331
13423,Parschall,83367
13424,Parsdorf,85599
13425,Parstein,16248
13426,Partenheim,55288
13427,Partenstein,97846
13428,Parthenstein,4668
13429,Parum,19243
13430,Parzing,83374
13431,Paschel,54314
13432,Paschwitz,4838
13433,Pasewalk,17309
13434,Paska,7381
13435,Passade,24253
13436,Passau,94032
13437,Passau,94034
13438,Passau,94036
13439,Passee,23992
13440,Passow,19205
13441,Passow,19386
13442,Pastetten,85669
13443,Pastin,19406
13444,Paterdamm,14776
13445,Paterdamm,14776
13446,Patersberg,56348
13447,Patersdorf,94265
13448,Pätow,19230
13449,Pattensen,30982
13450,Pätz,15741
13451,Patzig,18528
13452,Paulinenaue,14641
13453,Paulinzella,7422
13454,Paunzhausen,85307
13455,Pausa,7952
13456,Pausin,14641
13457,Pausitz,4828
13458,Päwesin,14778
13459,Pechbrunn,95701
13460,Pechüle,14913
13461,Peckfitz,39649
13462,Peenemünde,17449
13463,Peffingen,54668
13464,Pegau,4523
13465,Pegestorf,37619
13466,Pegnitz,91257
13467,Peheim,49696
13468,Peickwitz,1945
13469,Peine,31224
13470,Peine,31226
13471,Peine,31228
13472,Peißen,6188
13473,Peißen,6408
13474,Peissen,25551
13475,Peißenberg,82380
13476,Peiting,86971
13477,Peitz,3185
13478,Pellingen,54331
13479,Pellworm,25849
13480,Pelm,54570
13481,Pelsin,17392
13482,Pelzerhaus,56864
13483,Pemfling,93482
13484,Penig,9322
13485,Penkow,17213
13486,Penkun,17328
13487,Pennewitt,19417
13488,Pennewitz,98708
13489,Pennigsehl,31621
13490,Pentenried,82349
13491,Pentling,93080
13492,Penzberg,82377
13493,Penzin,18249
13494,Penzin,19412
13495,Penzing,86929
13496,Penzlin,17217
13497,Pepelow,18233
13498,Perach,84567
13499,Perasdorf,94366
13500,Perdöhl,19243
13501,Peritz,1609
13502,Perkam,94368
13503,Perl,66706
13504,Perleberg,19348
13505,Perlesreut,94157
13506,Perlin,19209
13507,Perne,1665
13508,Perniek,23992
13509,Pernitz,14778
13510,Perscheid,55430
13511,Perwenitz,14641
13512,Peseckendorf,39398
13513,Pessin,14641
13514,Pesterwitz,1705
13515,Peterhof,86456
13516,Petersaurach,91580
13517,Petersberg,4720
13518,Petersberg,6193
13519,Petersberg,7616
13520,Petersberg,23923
13521,Petersberg,36100
13522,Petersberg,66989
13523,Petersdorf,15236
13524,Petersdorf,15518
13525,Petersdorf,17348
13526,Petersdorf,86574
13527,Petersdorf,99735
13528,"Petersdorf b Wismar, Meckl",23966
13529,Petershagen,15370
13530,Petershagen,32469
13531,Petershausen,85238
13532,Peterskoogsdeich,25840
13533,Peterslahr,57632
13534,Petersmark,39579
13535,Petersroda,6809
13536,Peterswald-Löffelscheid,56858
13537,Petkus,14913
13538,Petriroda,99887
13539,Pettendorf,93186
13540,Petting,83367
13541,Pettstadt,96175
13542,Petznick,17268
13543,Petzow,14542
13544,Peukendorf,99713
13545,Peuschen,7389
13546,Pfaffendorf,15848
13547,Pfaffenhausen,87772
13548,Pfaffenhäusle,73574
13549,Pfaffenhofen,74397
13550,Pfaffenhofen,85235
13551,Pfaffenhofen,85276
13552,Pfaffenhofen,89284
13553,Pfaffen-Schwabenheim,55546
13554,Pfaffenstube,72297
13555,Pfaffenweiler,79292
13557,Pfaffing,83539
13558,Pfaffing,83552
13559,Pfaffroda,9526
13560,Pfaffroda-Dittmannsdorf,9526
13561,Pfaffroda-Dörnthal,9526
13562,Pfaffroda-Hallbach,9526
13563,Pfaffroda-Haselbach,9526
13564,Pfaffroda-Hutha,9526
13565,Pfaffroda-Schönfeld,9526
13566,Pfaffschwende,37308
13567,Pfahlbronner Mühle,73655
13568,Pfahlhaus,26409
13569,Pfahlhof,74360
13570,Pfakofen,93101
13571,Pfalzfeld,56291
13572,Pfalzfeld,67294
13573,Pfalzgrafenweiler,72285
13574,Pfalzheim,16818
13575,Pfalzkyll,54662
13576,Pfannenschoppen,57577
13577,Pfarrkirchen,84347
13578,Pfarrweisach,96176
13579,Pfatter,93102
13580,Pfedelbach,74629
13581,Pfeffelbach,66871
13582,Pfeffenhausen,84076
13583,Pfeilhalde,73529
13584,Pfeilhalde,73529
13585,Pfenninghof,92345
13586,Pferdingsleben,99869
13587,Pferdsdorf,36414
13588,Pfiffelbach,99510
13589,Pfinztal,76327
13590,Pflaumdorf,86926
13591,Pflückuff,4889
13592,Pflügkuff,14913
13593,Pfofeld,91738
13594,Pförring,85104
13595,Pforzen,87666
13596,Pforzheim,75172
13597,Pforzheim,75173
13598,Pforzheim,75175
13599,Pforzheim,75177
13600,Pforzheim,75179
13601,Pforzheim,75180
13602,Pforzheim,75181
13603,Pfreimd,92536
13604,Pfronstetten,72539
13605,Pfronten,87459
13606,Pfuhlsborn,99510
13607,Pfullendorf,88630
13608,Pfullingen,72793
13609,Pfungstadt,64319
13610,Philadelphia,15859
13611,Philippsburg,76661
13612,Philippsheim,54662
13613,Philippsreut,94158
13614,Philippsthal,14532
13615,Philippsthal,36269
13616,Phöben,14542
13617,Pian,16775
13618,Picher,19230
13619,Pickließem,54647
13620,Piding,83451
13621,Pielenhofen,93188
13622,Piesau,98739
13623,Piesport,54498
13624,Piethen,6388
13625,Pietzpuhl,39291
13626,Pieverstorf,23936
13627,Pillgram,15236
13628,Pillig,56753
13629,Pilligerheck,56754
13630,Pillingsdorf,7819
13631,Pilsach,92367
13632,Pilsting,94431
13633,Pingelshagen,19069
13634,Pinnau,19273
13635,Pinneberg,25421
13636,Pinnewitz,1623
13637,Pinnow,16278
13638,Pinnow,19065
13639,Pinnow,19357
13640,Pinnow-Heideland,3172
13641,Pinnowhof,23992
13642,Pintesfeld,54649
13643,Pinzberg,91361
13644,Pirk,92712
13645,Pirmannsteinerhof,66482
13646,Pirmasens,66953
13647,Pirmasens,66954
13648,Pirmasens,66955
13649,Pirna,1796
13650,Pirow,19348
13651,Pischertshofen,82282
13652,Piskaborn,6343
13653,Pistre,72501
13654,Pitschen-Pickel,15926
13655,Pittenbach,54595
13656,Pittenhart,83132
13657,Plaaz,18276
13658,Plaidt,56637
13659,Planegg,82152
13660,Planitz,18356
13661,Plänitz,16845
13662,Planken,39345
13663,Plankenfels,95515
13664,Plankstadt,68723
13665,Planschwitz,8606
13666,Plascheid,54673
13667,Plate,19086
13668,Platenhof,19348
13669,Platkow,15306
13670,Platschow,19372
13671,Plattele,82467
13672,Platten,54518
13673,Plattenberg,83371
13674,Plattenburg,19336
13675,Plattenburg Forsthaus,19322
13676,Plattenthal,9488
13677,Plattkow,15848
13678,Plattling,94447
13679,Plau,19395
13680,Plaue,99338
13681,Plauen,8523
13682,Plauen,8525
13683,Plauen,8527
13684,Plauen,8529
13685,Plauerhagen,19395
13686,Plech,91287
13687,Pleckhausen,56593
13688,Pleckhausermühle,56593
13689,Pleidelsheim,74385
13690,Plein,54518
13691,Pleinfeld,91785
13692,Pleiskirchen,84568
13693,Pleißa,9246
13694,Pleisweiler-Oberhofen,76889
13695,Pleitersheim,55576
13696,Pleizenhausen,55469
13697,Pleß,87773
13698,Plessa,4928
13699,Plessow,14542
13700,Plettenberg,58840
13701,Pleystein,92714
13702,Pliening,85652
13703,Pliezhausen,72124
13704,Plirup,24808
13705,Plochingen,73207
13706,Plodda,6774
13707,Plön,24306
13708,Plößberg,95703
13709,Plossig,6922
13710,Plothen,7907
13711,Plotitz,1594
13712,Plötz,6193
13713,Plötz,17129
13714,Plötzin,14542
13715,Plötzkau,6425
13716,Plötzky,39245
13717,Plotzsägemühle,76332
13718,Plöwen,17321
13719,Plüderhausen,73655
13720,Plüschow,23936
13721,Plütscheid,54597
13722,Pluwig,54316
13723,Pobershau,9496
13724,Pobzig,6429
13725,Pockau,9509
13726,Pocking,94060
13727,Pöcking,82343
13728,Pödelist,6618
13729,Podelzig,15326
13730,Pogeez,23911
13731,Pogez,19217
13732,Poggelow,17168
13733,Poggensee,23896
13734,Pogreß,19243
13735,Pohl,56357
13736,Pöhla,8352
13737,Pohle,31867
13738,Pohlheim,35415
13739,Pohlitz,15890
13740,Pohnsdorf,24211
13741,Pohnstorf,23936
13742,Pohrsdorf,1737
13743,Pöhsig,1594
13744,Pöhsig,4668
13745,Poing,85586
13746,Point,83364
13747,Poischendorf,23992
13748,Poischendorf Molkerei,23992
13749,Poischwitz,4668
13750,Pokrent,19205
13751,Polch,56751
13752,Polcherholz,56761
13753,Pölchow,18059
13754,Polenz,4821
13755,Polenzko,39264
13756,Poley,6408
13757,Pölich,54340
13758,Pölitz,18299
13759,Pölitz,23847
13760,Polle,37647
13761,Polleben,6295
13762,Pollenfeld,85131
13763,Pollhagen,31718
13764,Polling,82398
13765,Polling,84570
13766,Pollitz,39615
13767,Pöllwitz,7937
13768,Pölsfeld,6528
13769,Polsingen,91805
13770,Polßen,16278
13771,Poltnitz,19376
13772,Polz,19303
13773,Polzen,4916
13774,Pölzig,7554
13775,Polzow,17309
13776,Pommelsbrunn,91224
13777,Pömmelte,39249
13778,Pommerby,24395
13779,Pommern,56829
13780,Pommersfelden,96178
13781,Pomster,53534
13782,Ponitz,4639
13783,Ponitz,19348
13784,Ponnsdorf,3238
13785,Popelau,19273
13786,Poppenbüll,25836
13787,Poppendorf,18184
13788,Poppenhausen,36163
13789,Poppenhausen,97490
13790,Poppenricht,92284
13791,Poppenwind,98673
13792,Pörmitz,7907
13793,Pörnbach,85309
13794,Porschdorf,1814
13795,Porst,6369
13796,Porta Westfalica,32457
13797,Pöschendorf,25560
13798,Poseritz,18574
13799,Poserna,6686
13800,Pösing,93483
13801,Posseck,8606
13802,Possendorf,1728
13803,Possendorf,99438
13804,Possendorf,99438
13805,Pößneck,7381
13806,Postau,84103
13807,Postbauer-Heng,92353
13808,Posterstein,4626
13809,Postfeld,24211
13810,Posthof,85276
13811,Postlin,19357
13812,Postlow,17391
13813,Postmünster,84389
13814,Pötenitz,23942
13815,Potsdam,14467
13816,Potsdam,14469
13817,Potsdam,14471
13818,Potsdam,14473
13819,Potsdam,14478
13820,Potsdam,14480
13821,Potsdam,14482
13822,Pottenstein,91278
13823,Pottiga,7366
13824,Pöttmes,86554
13825,Pottum,56459
13826,Potzehne,39638
13827,Potzlow,17291
13828,Pouch,6774
13829,Poxdorf,7616
13830,Poxdorf,91099
13831,Poyenberg,25581
13832,Pracht,57589
13833,Prackenbach,94267
13834,Prädikow,15345
13835,Präfekturhof,56759
13836,Pragsdorf,17094
13837,Prambach,85304
13838,Pramsdorf,14793
13839,Pramsdorf,15834
13840,Prasdorf,24253
13841,Pratau,6888
13842,Prath,56346
13843,Prebberede,17168
13844,Prebitz,95473
13845,Preddöhl,16928
13846,Preetz,18445
13847,Preetz,24211
13848,Preischeid,54689
13849,Preischeiderley,54673
13850,Preist,54664
13851,Prem,86984
13852,Premnitz,14727
13853,Premsendorf,6926
13854,Premslin,19357
13855,Prenden,16348
13856,Prensdorf,15936
13857,Prenzlau,17291
13858,Preschen,3159
13859,Pressath,92690
13860,Presseck,95355
13861,Pressel,4849
13862,Pressig,96332
13863,Prestewitz,4924
